epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1502.25,0.46879,0.56489,0.98548,0.95037,0.95971,0.98038,0.87044,0.4276,0.37998,0.7324,0.000332652,0.000332652,0.000332652
2,2987.76,0.44083,0.50607,0.97437,0.97008,0.98289,0.98988,0.90661,0.36962,0.30415,0.69023,0.000336322,0.000336322,0.000336322
