epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1648.89,0.39213,0.43996,0.93654,0.96708,0.97548,0.98809,0.90563,0.37135,0.28024,0.65995,0.000332752,0.000332752,0.000332752
2,3286.08,0.38892,0.40212,0.93373,0.98045,0.97426,0.99097,0.91275,0.35293,0.25151,0.65094,0.000336373,0.000336373,0.000336373
