epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1706.03,0.43222,0.50498,0.95782,0.96223,0.95921,0.97632,0.87863,0.39032,0.34052,0.6693,0.000332577,0.000332577,0.000332577
2,3201.61,0.41891,0.46581,0.95546,0.97993,0.96631,0.99016,0.9089,0.35447,0.28737,0.65954,0.000336285,0.000336285,0.000336285
